"Salix"	"Rgaller"	"cooccur"	"interact"	"salix_ID"	"galler_ID"	"post_mean"	"post_SD"
"4104"	"acutifolia"	"Eaurit"	0	0	1	4	0.545143663965149	0.048141703207588
"4105"	"bicolor"	"Eaurit"	0	0	8	4	0.545143663965149	0.048141703207588
"4106"	"polaris"	"Eaurit"	0	0	40	4	0.545143663965149	0.048141703207588
"4107"	"cinerea x myrsinifolia"	"Eaurit"	0	0	15	4	0.545143663965149	0.048141703207588
"4108"	"fragilis x pentandra"	"Eaurit"	0	0	20	4	0.545143663965149	0.048141703207588
"4109"	"elaeagnos"	"Ospset"	0	0	17	91	0.545143663965149	0.048141703207588
"4110"	"appendiculata"	"Ospset"	0	0	5	91	0.545143663965149	0.048141703207588
"4111"	"myrsinifolia"	"Ospset"	2	0	34	91	0.392670223765779	0.0333507633690987
"4112"	"foetida"	"Ospset"	0	0	18	91	0.545143663965149	0.048141703207588
"4113"	"hastata"	"Ospset"	2	0	24	91	0.392670223765779	0.0333507633690987
"4114"	"daphnoides"	"Ospset"	0	0	16	91	0.545143663965149	0.048141703207588
"4115"	"helvetica"	"Ospset"	0	0	26	91	0.545143663965149	0.048141703207588
"4116"	"glaucosericea"	"Ospset"	0	0	23	91	0.545143663965149	0.048141703207588
"4117"	"cinerea"	"Ospset"	0	0	13	91	0.545143663965149	0.048141703207588
"4118"	"purpurea"	"Ospset"	0	0	41	91	0.545143663965149	0.048141703207588
"4119"	"alba"	"Ospset"	0	0	2	91	0.545143663965149	0.048141703207588
"4120"	"fragilis"	"Ospset"	0	0	19	91	0.545143663965149	0.048141703207588
"4121"	"repens"	"Ospset"	0	0	42	91	0.545143663965149	0.048141703207588
"4122"	"lapponum"	"Ospset"	2	0	29	91	0.392670223765779	0.0333507633690987
"4123"	"myrsinites"	"Ospset"	0	0	35	91	0.545143663965149	0.048141703207588
"4124"	"phylicifolia"	"Ospset"	2	0	38	91	0.392670223765779	0.0333507633690987
"4125"	"glauca"	"Ospset"	1	0	22	91	0.456512080518707	0.0403384966949806
"4126"	"caprea"	"Ospset"	4	4	11	91	0.743973394307767	0.0208156312994644
"4127"	"mielichhoferi"	"Ospset"	0	0	33	91	0.545143663965149	0.048141703207588
"4128"	"waldsteiniana"	"Ospset"	0	0	52	91	0.545143663965149	0.048141703207588
"4129"	"pentandra"	"Ospset"	0	0	37	91	0.545143663965149	0.048141703207588
"4130"	"breviserrata"	"Ospset"	0	0	10	91	0.545143663965149	0.048141703207588
"4131"	"reticulata"	"Ospset"	0	0	43	91	0.545143663965149	0.048141703207588
"4132"	"retusa"	"Ospset"	0	0	44	91	0.545143663965149	0.048141703207588
"4133"	"aurita"	"Ospset"	0	0	6	91	0.545143663965149	0.048141703207588
"4134"	"triandra"	"Ospset"	0	0	48	91	0.545143663965149	0.048141703207588
"4135"	"lanata"	"Ospset"	1	0	28	91	0.456512080518707	0.0403384966949806
"4136"	"herbacea"	"Ospset"	0	0	27	91	0.545143663965149	0.048141703207588
"4137"	"borealis"	"Ospset"	1	0	9	91	0.456512080518707	0.0403384966949806
"4138"	"myrtilloides"	"Ospset"	3	0	36	91	0.344493791569958	0.0277054286114692
"4139"	"viminalis"	"Ospset"	0	0	49	91	0.545143663965149	0.048141703207588
"4140"	"glabra"	"Ospset"	0	0	21	91	0.545143663965149	0.048141703207588
"4141"	"apennina"	"Ospset"	0	0	4	91	0.545143663965149	0.048141703207588
"4142"	"rubens"	"Ospset"	0	0	46	91	0.545143663965149	0.048141703207588
"4143"	"rosmarinifolia"	"Ospset"	0	0	45	91	0.545143663965149	0.048141703207588
"4144"	"caprea x appendiculata"	"Ospset"	0	0	12	91	0.545143663965149	0.048141703207588
"4145"	"cinerea oleifolia"	"Ospset"	0	0	14	91	0.545143663965149	0.048141703207588
"4146"	"viminalis x caprea"	"Ospset"	0	0	51	91	0.545143663965149	0.048141703207588
"4147"	"viminalis x ?"	"Ospset"	0	0	50	91	0.545143663965149	0.048141703207588
"4148"	"alpina?"	"Ospset"	0	0	3	91	0.545143663965149	0.048141703207588
"4149"	"phylicifolia x caprea ?"	"Ospset"	0	0	39	91	0.545143663965149	0.048141703207588
"4150"	"lapponum x glauca?"	"Ospset"	0	0	31	91	0.545143663965149	0.048141703207588
"4151"	"lapponum x glauca"	"Ospset"	0	0	30	91	0.545143663965149	0.048141703207588
"4152"	"aurita x caprea"	"Ospset"	0	0	7	91	0.545143663965149	0.048141703207588
"4153"	"starkeana"	"Ospset"	1	1	47	91	0.619095981433509	0.0383399091115139
"4154"	"hastata x phylicifolia"	"Ospset"	1	0	25	91	0.456512080518707	0.0403384966949806
"4155"	"lapponum x phylicifolia"	"Ospset"	1	0	32	91	0.456512080518707	0.0403384966949806
"4156"	"acutifolia"	"Ospset"	0	0	1	91	0.545143663965149	0.048141703207588
"4157"	"bicolor"	"Ospset"	0	0	8	91	0.545143663965149	0.048141703207588
"4158"	"polaris"	"Ospset"	0	0	40	91	0.545143663965149	0.048141703207588
"4159"	"cinerea x myrsinifolia"	"Ospset"	0	0	15	91	0.545143663965149	0.048141703207588
"4160"	"fragilis x pentandra"	"Ospset"	0	0	20	91	0.545143663965149	0.048141703207588
"4161"	"elaeagnos"	"Emyrti"	0	0	17	18	0.545143663965149	0.048141703207588
"4162"	"appendiculata"	"Emyrti"	0	0	5	18	0.545143663965149	0.048141703207588
"4163"	"myrsinifolia"	"Emyrti"	2	0	34	18	0.392670223765779	0.0333507633690987
"4164"	"foetida"	"Emyrti"	0	0	18	18	0.545143663965149	0.048141703207588
"4165"	"hastata"	"Emyrti"	2	0	24	18	0.392670223765779	0.0333507633690987
"4166"	"daphnoides"	"Emyrti"	0	0	16	18	0.545143663965149	0.048141703207588
"4167"	"helvetica"	"Emyrti"	0	0	26	18	0.545143663965149	0.048141703207588
"4168"	"glaucosericea"	"Emyrti"	0	0	23	18	0.545143663965149	0.048141703207588
"4169"	"cinerea"	"Emyrti"	0	0	13	18	0.545143663965149	0.048141703207588
"4170"	"purpurea"	"Emyrti"	0	0	41	18	0.545143663965149	0.048141703207588
"4171"	"alba"	"Emyrti"	0	0	2	18	0.545143663965149	0.048141703207588
"4172"	"fragilis"	"Emyrti"	0	0	19	18	0.545143663965149	0.048141703207588
"4173"	"repens"	"Emyrti"	0	0	42	18	0.545143663965149	0.048141703207588
"4174"	"lapponum"	"Emyrti"	2	0	29	18	0.392670223765779	0.0333507633690987
"4175"	"myrsinites"	"Emyrti"	1	0	35	18	0.456512080518707	0.0403384966949806
"4176"	"phylicifolia"	"Emyrti"	3	0	38	18	0.344493791569958	0.0277054286114692
"4177"	"glauca"	"Emyrti"	1	0	22	18	0.456512080518707	0.0403384966949806
"4178"	"caprea"	"Emyrti"	4	0	11	18	0.306846955494385	0.0232433133556618
"4179"	"mielichhoferi"	"Emyrti"	0	0	33	18	0.545143663965149	0.048141703207588
"4180"	"waldsteiniana"	"Emyrti"	0	0	52	18	0.545143663965149	0.048141703207588
"4181"	"pentandra"	"Emyrti"	0	0	37	18	0.545143663965149	0.048141703207588
"4182"	"breviserrata"	"Emyrti"	0	0	10	18	0.545143663965149	0.048141703207588
"4183"	"reticulata"	"Emyrti"	0	0	43	18	0.545143663965149	0.048141703207588
"4184"	"retusa"	"Emyrti"	0	0	44	18	0.545143663965149	0.048141703207588
"4185"	"aurita"	"Emyrti"	0	0	6	18	0.545143663965149	0.048141703207588
"4186"	"triandra"	"Emyrti"	0	0	48	18	0.545143663965149	0.048141703207588
"4187"	"lanata"	"Emyrti"	1	0	28	18	0.456512080518707	0.0403384966949806
"4188"	"herbacea"	"Emyrti"	0	0	27	18	0.545143663965149	0.048141703207588
"4189"	"borealis"	"Emyrti"	1	0	9	18	0.456512080518707	0.0403384966949806
"4190"	"myrtilloides"	"Emyrti"	7	7	36	18	0.807186351839145	0.0128088853607276
"4191"	"viminalis"	"Emyrti"	0	0	49	18	0.545143663965149	0.048141703207588
"4192"	"glabra"	"Emyrti"	0	0	21	18	0.545143663965149	0.048141703207588
"4193"	"apennina"	"Emyrti"	0	0	4	18	0.545143663965149	0.048141703207588
"4194"	"rubens"	"Emyrti"	0	0	46	18	0.545143663965149	0.048141703207588
"4195"	"rosmarinifolia"	"Emyrti"	0	0	45	18	0.545143663965149	0.048141703207588
"4196"	"caprea x appendiculata"	"Emyrti"	0	0	12	18	0.545143663965149	0.048141703207588
"4197"	"cinerea oleifolia"	"Emyrti"	0	0	14	18	0.545143663965149	0.048141703207588
"4198"	"viminalis x caprea"	"Emyrti"	0	0	51	18	0.545143663965149	0.048141703207588
"4199"	"viminalis x ?"	"Emyrti"	0	0	50	18	0.545143663965149	0.048141703207588
"4200"	"alpina?"	"Emyrti"	0	0	3	18	0.545143663965149	0.048141703207588
"4201"	"phylicifolia x caprea ?"	"Emyrti"	0	0	39	18	0.545143663965149	0.048141703207588
"4202"	"lapponum x glauca?"	"Emyrti"	0	0	31	18	0.545143663965149	0.048141703207588
"4203"	"lapponum x glauca"	"Emyrti"	0	0	30	18	0.545143663965149	0.048141703207588
"4204"	"aurita x caprea"	"Emyrti"	0	0	7	18	0.545143663965149	0.048141703207588
"4205"	"starkeana"	"Emyrti"	1	0	47	18	0.456512080518707	0.0403384966949806
"4206"	"hastata x phylicifolia"	"Emyrti"	1	0	25	18	0.456512080518707	0.0403384966949806
"4207"	"lapponum x phylicifolia"	"Emyrti"	1	0	32	18	0.456512080518707	0.0403384966949806
"4208"	"acutifolia"	"Emyrti"	0	0	1	18	0.545143663965149	0.048141703207588
"4209"	"bicolor"	"Emyrti"	0	0	8	18	0.545143663965149	0.048141703207588
"4210"	"polaris"	"Emyrti"	0	0	40	18	0.545143663965149	0.048141703207588
"4211"	"cinerea x myrsinifolia"	"Emyrti"	0	0	15	18	0.545143663965149	0.048141703207588
"4212"	"fragilis x pentandra"	"Emyrti"	0	0	20	18	0.545143663965149	0.048141703207588
"4213"	"elaeagnos"	"Esmyrt"	0	0	17	23	0.545143663965149	0.048141703207588
"4214"	"appendiculata"	"Esmyrt"	0	0	5	23	0.545143663965149	0.048141703207588
"4215"	"myrsinifolia"	"Esmyrt"	0	0	34	23	0.545143663965149	0.048141703207588
"4216"	"foetida"	"Esmyrt"	0	0	18	23	0.545143663965149	0.048141703207588
"4217"	"hastata"	"Esmyrt"	0	0	24	23	0.545143663965149	0.048141703207588
"4218"	"daphnoides"	"Esmyrt"	0	0	16	23	0.545143663965149	0.048141703207588
"4219"	"helvetica"	"Esmyrt"	0	0	26	23	0.545143663965149	0.048141703207588
"4220"	"glaucosericea"	"Esmyrt"	0	0	23	23	0.545143663965149	0.048141703207588
"4221"	"cinerea"	"Esmyrt"	0	0	13	23	0.545143663965149	0.048141703207588
"4222"	"purpurea"	"Esmyrt"	0	0	41	23	0.545143663965149	0.048141703207588
"4223"	"alba"	"Esmyrt"	0	0	2	23	0.545143663965149	0.048141703207588
"4224"	"fragilis"	"Esmyrt"	0	0	19	23	0.545143663965149	0.048141703207588
"4225"	"repens"	"Esmyrt"	0	0	42	23	0.545143663965149	0.048141703207588
"4226"	"lapponum"	"Esmyrt"	1	0	29	23	0.456512080518707	0.0403384966949806
"4227"	"myrsinites"	"Esmyrt"	1	0	35	23	0.456512080518707	0.0403384966949806
"4228"	"phylicifolia"	"Esmyrt"	0	0	38	23	0.545143663965149	0.048141703207588
"4229"	"glauca"	"Esmyrt"	0	0	22	23	0.545143663965149	0.048141703207588
"4230"	"caprea"	"Esmyrt"	1	0	11	23	0.456512080518707	0.0403384966949806
"4231"	"mielichhoferi"	"Esmyrt"	0	0	33	23	0.545143663965149	0.048141703207588
"4232"	"waldsteiniana"	"Esmyrt"	0	0	52	23	0.545143663965149	0.048141703207588
"4233"	"pentandra"	"Esmyrt"	0	0	37	23	0.545143663965149	0.048141703207588
"4234"	"breviserrata"	"Esmyrt"	0	0	10	23	0.545143663965149	0.048141703207588
"4235"	"reticulata"	"Esmyrt"	0	0	43	23	0.545143663965149	0.048141703207588
"4236"	"retusa"	"Esmyrt"	0	0	44	23	0.545143663965149	0.048141703207588
"4237"	"aurita"	"Esmyrt"	0	0	6	23	0.545143663965149	0.048141703207588
"4238"	"triandra"	"Esmyrt"	0	0	48	23	0.545143663965149	0.048141703207588
"4239"	"lanata"	"Esmyrt"	0	0	28	23	0.545143663965149	0.048141703207588
"4240"	"herbacea"	"Esmyrt"	0	0	27	23	0.545143663965149	0.048141703207588
"4241"	"borealis"	"Esmyrt"	0	0	9	23	0.545143663965149	0.048141703207588
"4242"	"myrtilloides"	"Esmyrt"	4	4	36	23	0.743973394307767	0.0208156312994644
"4243"	"viminalis"	"Esmyrt"	0	0	49	23	0.545143663965149	0.048141703207588
"4244"	"glabra"	"Esmyrt"	0	0	21	23	0.545143663965149	0.048141703207588
"4245"	"apennina"	"Esmyrt"	0	0	4	23	0.545143663965149	0.048141703207588
"4246"	"rubens"	"Esmyrt"	0	0	46	23	0.545143663965149	0.048141703207588
"4247"	"rosmarinifolia"	"Esmyrt"	0	0	45	23	0.545143663965149	0.048141703207588
"4248"	"caprea x appendiculata"	"Esmyrt"	0	0	12	23	0.545143663965149	0.048141703207588
"4249"	"cinerea oleifolia"	"Esmyrt"	0	0	14	23	0.545143663965149	0.048141703207588
"4250"	"viminalis x caprea"	"Esmyrt"	0	0	51	23	0.545143663965149	0.048141703207588
"4251"	"viminalis x ?"	"Esmyrt"	0	0	50	23	0.545143663965149	0.048141703207588
"4252"	"alpina?"	"Esmyrt"	0	0	3	23	0.545143663965149	0.048141703207588
"4253"	"phylicifolia x caprea ?"	"Esmyrt"	0	0	39	23	0.545143663965149	0.048141703207588
"4254"	"lapponum x glauca?"	"Esmyrt"	0	0	31	23	0.545143663965149	0.048141703207588
"4255"	"lapponum x glauca"	"Esmyrt"	0	0	30	23	0.545143663965149	0.048141703207588
"4256"	"aurita x caprea"	"Esmyrt"	0	0	7	23	0.545143663965149	0.048141703207588
"4257"	"starkeana"	"Esmyrt"	0	0	47	23	0.545143663965149	0.048141703207588
"4258"	"hastata x phylicifolia"	"Esmyrt"	0	0	25	23	0.545143663965149	0.048141703207588
"4259"	"lapponum x phylicifolia"	"Esmyrt"	0	0	32	23	0.545143663965149	0.048141703207588
"4260"	"acutifolia"	"Esmyrt"	0	0	1	23	0.545143663965149	0.048141703207588
"4261"	"bicolor"	"Esmyrt"	0	0	8	23	0.545143663965149	0.048141703207588
"4262"	"polaris"	"Esmyrt"	0	0	40	23	0.545143663965149	0.048141703207588
"4263"	"cinerea x myrsinifolia"	"Esmyrt"	0	0	15	23	0.545143663965149	0.048141703207588
"4264"	"fragilis x pentandra"	"Esmyrt"	0	0	20	23	0.545143663965149	0.048141703207588
"4265"	"elaeagnos"	"Esmyrs"	0	0	17	22	0.545143663965149	0.048141703207588
"4266"	"appendiculata"	"Esmyrs"	0	0	5	22	0.545143663965149	0.048141703207588
"4267"	"myrsinifolia"	"Esmyrs"	1	0	34	22	0.456512080518707	0.0403384966949806
"4268"	"foetida"	"Esmyrs"	0	0	18	22	0.545143663965149	0.048141703207588
"4269"	"hastata"	"Esmyrs"	1	0	24	22	0.456512080518707	0.0403384966949806
"4270"	"daphnoides"	"Esmyrs"	0	0	16	22	0.545143663965149	0.048141703207588
"4271"	"helvetica"	"Esmyrs"	0	0	26	22	0.545143663965149	0.048141703207588
"4272"	"glaucosericea"	"Esmyrs"	0	0	23	22	0.545143663965149	0.048141703207588
"4273"	"cinerea"	"Esmyrs"	0	0	13	22	0.545143663965149	0.048141703207588
"4274"	"purpurea"	"Esmyrs"	0	0	41	22	0.545143663965149	0.048141703207588
"4275"	"alba"	"Esmyrs"	0	0	2	22	0.545143663965149	0.048141703207588
"4276"	"fragilis"	"Esmyrs"	0	0	19	22	0.545143663965149	0.048141703207588
"4277"	"repens"	"Esmyrs"	0	0	42	22	0.545143663965149	0.048141703207588
"4278"	"lapponum"	"Esmyrs"	1	0	29	22	0.456512080518707	0.0403384966949806
"4279"	"myrsinites"	"Esmyrs"	3	3	35	22	0.712561671027177	0.0251289187183009
"4280"	"phylicifolia"	"Esmyrs"	2	0	38	22	0.392670223765779	0.0333507633690987
"4281"	"glauca"	"Esmyrs"	0	0	22	22	0.545143663965149	0.048141703207588
"4282"	"caprea"	"Esmyrs"	0	0	11	22	0.545143663965149	0.048141703207588
"4283"	"mielichhoferi"	"Esmyrs"	0	0	33	22	0.545143663965149	0.048141703207588
"4284"	"waldsteiniana"	"Esmyrs"	0	0	52	22	0.545143663965149	0.048141703207588
"4285"	"pentandra"	"Esmyrs"	0	0	37	22	0.545143663965149	0.048141703207588
"4286"	"breviserrata"	"Esmyrs"	0	0	10	22	0.545143663965149	0.048141703207588
"4287"	"reticulata"	"Esmyrs"	0	0	43	22	0.545143663965149	0.048141703207588
"4288"	"retusa"	"Esmyrs"	0	0	44	22	0.545143663965149	0.048141703207588
"4289"	"aurita"	"Esmyrs"	0	0	6	22	0.545143663965149	0.048141703207588
"4290"	"triandra"	"Esmyrs"	0	0	48	22	0.545143663965149	0.048141703207588
"4291"	"lanata"	"Esmyrs"	0	0	28	22	0.545143663965149	0.048141703207588
"4292"	"herbacea"	"Esmyrs"	0	0	27	22	0.545143663965149	0.048141703207588
"4293"	"borealis"	"Esmyrs"	0	0	9	22	0.545143663965149	0.048141703207588
"4294"	"myrtilloides"	"Esmyrs"	1	0	36	22	0.456512080518707	0.0403384966949806
"4295"	"viminalis"	"Esmyrs"	0	0	49	22	0.545143663965149	0.048141703207588
"4296"	"glabra"	"Esmyrs"	0	0	21	22	0.545143663965149	0.048141703207588
"4297"	"apennina"	"Esmyrs"	0	0	4	22	0.545143663965149	0.048141703207588
"4298"	"rubens"	"Esmyrs"	0	0	46	22	0.545143663965149	0.048141703207588
"4299"	"rosmarinifolia"	"Esmyrs"	0	0	45	22	0.545143663965149	0.048141703207588
"4300"	"caprea x appendiculata"	"Esmyrs"	0	0	12	22	0.545143663965149	0.048141703207588
"4301"	"cinerea oleifolia"	"Esmyrs"	0	0	14	22	0.545143663965149	0.048141703207588
"4302"	"viminalis x caprea"	"Esmyrs"	0	0	51	22	0.545143663965149	0.048141703207588
"4303"	"viminalis x ?"	"Esmyrs"	0	0	50	22	0.545143663965149	0.048141703207588
"4304"	"alpina?"	"Esmyrs"	0	0	3	22	0.545143663965149	0.048141703207588
"4305"	"phylicifolia x caprea ?"	"Esmyrs"	0	0	39	22	0.545143663965149	0.048141703207588
"4306"	"lapponum x glauca?"	"Esmyrs"	0	0	31	22	0.545143663965149	0.048141703207588
"4307"	"lapponum x glauca"	"Esmyrs"	0	0	30	22	0.545143663965149	0.048141703207588
"4308"	"aurita x caprea"	"Esmyrs"	0	0	7	22	0.545143663965149	0.048141703207588
"4309"	"starkeana"	"Esmyrs"	0	0	47	22	0.545143663965149	0.048141703207588
"4310"	"hastata x phylicifolia"	"Esmyrs"	0	0	25	22	0.545143663965149	0.048141703207588
"4311"	"lapponum x phylicifolia"	"Esmyrs"	0	0	32	22	0.545143663965149	0.048141703207588
"4312"	"acutifolia"	"Esmyrs"	0	0	1	22	0.545143663965149	0.048141703207588
"4313"	"bicolor"	"Esmyrs"	0	0	8	22	0.545143663965149	0.048141703207588
"4314"	"polaris"	"Esmyrs"	0	0	40	22	0.545143663965149	0.048141703207588
"4315"	"cinerea x myrsinifolia"	"Esmyrs"	0	0	15	22	0.545143663965149	0.048141703207588
"4316"	"fragilis x pentandra"	"Esmyrs"	0	0	20	22	0.545143663965149	0.048141703207588
"4317"	"elaeagnos"	"Eciner"	0	0	17	6	0.545143663965149	0.048141703207588
"4318"	"appendiculata"	"Eciner"	0	0	5	6	0.545143663965149	0.048141703207588
"4319"	"myrsinifolia"	"Eciner"	0	0	34	6	0.545143663965149	0.048141703207588
"4320"	"foetida"	"Eciner"	0	0	18	6	0.545143663965149	0.048141703207588
"4321"	"hastata"	"Eciner"	0	0	24	6	0.545143663965149	0.048141703207588
"4322"	"daphnoides"	"Eciner"	0	0	16	6	0.545143663965149	0.048141703207588
"4323"	"helvetica"	"Eciner"	0	0	26	6	0.545143663965149	0.048141703207588
"4324"	"glaucosericea"	"Eciner"	0	0	23	6	0.545143663965149	0.048141703207588
"4325"	"cinerea"	"Eciner"	4	4	13	6	0.743973394307767	0.0208156312994644
"4326"	"purpurea"	"Eciner"	0	0	41	6	0.545143663965149	0.048141703207588
"4327"	"alba"	"Eciner"	0	0	2	6	0.545143663965149	0.048141703207588
"4328"	"fragilis"	"Eciner"	0	0	19	6	0.545143663965149	0.048141703207588
"4329"	"repens"	"Eciner"	0	0	42	6	0.545143663965149	0.048141703207588
"4330"	"lapponum"	"Eciner"	0	0	29	6	0.545143663965149	0.048141703207588
"4331"	"myrsinites"	"Eciner"	0	0	35	6	0.545143663965149	0.048141703207588
"4332"	"phylicifolia"	"Eciner"	0	0	38	6	0.545143663965149	0.048141703207588
"4333"	"glauca"	"Eciner"	0	0	22	6	0.545143663965149	0.048141703207588
"4334"	"caprea"	"Eciner"	0	0	11	6	0.545143663965149	0.048141703207588
"4335"	"mielichhoferi"	"Eciner"	0	0	33	6	0.545143663965149	0.048141703207588
"4336"	"waldsteiniana"	"Eciner"	0	0	52	6	0.545143663965149	0.048141703207588
"4337"	"pentandra"	"Eciner"	0	0	37	6	0.545143663965149	0.048141703207588
"4338"	"breviserrata"	"Eciner"	0	0	10	6	0.545143663965149	0.048141703207588
"4339"	"reticulata"	"Eciner"	0	0	43	6	0.545143663965149	0.048141703207588
"4340"	"retusa"	"Eciner"	0	0	44	6	0.545143663965149	0.048141703207588
"4341"	"aurita"	"Eciner"	1	0	6	6	0.456512080518707	0.0403384966949806
"4342"	"triandra"	"Eciner"	0	0	48	6	0.545143663965149	0.048141703207588
"4343"	"lanata"	"Eciner"	0	0	28	6	0.545143663965149	0.048141703207588
"4344"	"herbacea"	"Eciner"	0	0	27	6	0.545143663965149	0.048141703207588
"4345"	"borealis"	"Eciner"	0	0	9	6	0.545143663965149	0.048141703207588
"4346"	"myrtilloides"	"Eciner"	0	0	36	6	0.545143663965149	0.048141703207588
"4347"	"viminalis"	"Eciner"	0	0	49	6	0.545143663965149	0.048141703207588
"4348"	"glabra"	"Eciner"	0	0	21	6	0.545143663965149	0.048141703207588
"4349"	"apennina"	"Eciner"	0	0	4	6	0.545143663965149	0.048141703207588
"4350"	"rubens"	"Eciner"	0	0	46	6	0.545143663965149	0.048141703207588
"4351"	"rosmarinifolia"	"Eciner"	0	0	45	6	0.545143663965149	0.048141703207588
"4352"	"caprea x appendiculata"	"Eciner"	0	0	12	6	0.545143663965149	0.048141703207588
"4353"	"cinerea oleifolia"	"Eciner"	0	0	14	6	0.545143663965149	0.048141703207588
"4354"	"viminalis x caprea"	"Eciner"	0	0	51	6	0.545143663965149	0.048141703207588
"4355"	"viminalis x ?"	"Eciner"	0	0	50	6	0.545143663965149	0.048141703207588
"4356"	"alpina?"	"Eciner"	0	0	3	6	0.545143663965149	0.048141703207588
"4357"	"phylicifolia x caprea ?"	"Eciner"	0	0	39	6	0.545143663965149	0.048141703207588
"4358"	"lapponum x glauca?"	"Eciner"	0	0	31	6	0.545143663965149	0.048141703207588
"4359"	"lapponum x glauca"	"Eciner"	0	0	30	6	0.545143663965149	0.048141703207588
"4360"	"aurita x caprea"	"Eciner"	0	0	7	6	0.545143663965149	0.048141703207588
"4361"	"starkeana"	"Eciner"	0	0	47	6	0.545143663965149	0.048141703207588
"4362"	"hastata x phylicifolia"	"Eciner"	0	0	25	6	0.545143663965149	0.048141703207588
"4363"	"lapponum x phylicifolia"	"Eciner"	0	0	32	6	0.545143663965149	0.048141703207588
"4364"	"acutifolia"	"Eciner"	0	0	1	6	0.545143663965149	0.048141703207588
"4365"	"bicolor"	"Eciner"	0	0	8	6	0.545143663965149	0.048141703207588
"4366"	"polaris"	"Eciner"	0	0	40	6	0.545143663965149	0.048141703207588
"4367"	"cinerea x myrsinifolia"	"Eciner"	0	0	15	6	0.545143663965149	0.048141703207588
"4368"	"fragilis x pentandra"	"Eciner"	0	0	20	6	0.545143663965149	0.048141703207588
"4369"	"elaeagnos"	"Eappen"	0	0	17	2	0.545143663965149	0.048141703207588
"4370"	"appendiculata"	"Eappen"	2	2	5	2	0.672364275587535	0.0308069791629428
"4371"	"myrsinifolia"	"Eappen"	0	0	34	2	0.545143663965149	0.048141703207588
"4372"	"foetida"	"Eappen"	0	0	18	2	0.545143663965149	0.048141703207588
"4373"	"hastata"	"Eappen"	0	0	24	2	0.545143663965149	0.048141703207588
"4374"	"daphnoides"	"Eappen"	1	0	16	2	0.456512080518707	0.0403384966949806
"4375"	"helvetica"	"Eappen"	0	0	26	2	0.545143663965149	0.048141703207588
"4376"	"glaucosericea"	"Eappen"	0	0	23	2	0.545143663965149	0.048141703207588
"4377"	"cinerea"	"Eappen"	0	0	13	2	0.545143663965149	0.048141703207588
"4378"	"purpurea"	"Eappen"	0	0	41	2	0.545143663965149	0.048141703207588
"4379"	"alba"	"Eappen"	0	0	2	2	0.545143663965149	0.048141703207588
"4380"	"fragilis"	"Eappen"	0	0	19	2	0.545143663965149	0.048141703207588
"4381"	"repens"	"Eappen"	0	0	42	2	0.545143663965149	0.048141703207588
"4382"	"lapponum"	"Eappen"	0	0	29	2	0.545143663965149	0.048141703207588
"4383"	"myrsinites"	"Eappen"	0	0	35	2	0.545143663965149	0.048141703207588
"4384"	"phylicifolia"	"Eappen"	0	0	38	2	0.545143663965149	0.048141703207588
"4385"	"glauca"	"Eappen"	0	0	22	2	0.545143663965149	0.048141703207588
"4386"	"caprea"	"Eappen"	0	0	11	2	0.545143663965149	0.048141703207588
"4387"	"mielichhoferi"	"Eappen"	0	0	33	2	0.545143663965149	0.048141703207588
"4388"	"waldsteiniana"	"Eappen"	1	0	52	2	0.456512080518707	0.0403384966949806
"4389"	"pentandra"	"Eappen"	0	0	37	2	0.545143663965149	0.048141703207588
"4390"	"breviserrata"	"Eappen"	0	0	10	2	0.545143663965149	0.048141703207588
